collection,filename,page numbers,pages in document,main title,sub title,alt title,descriptive title,author,publication,volume,issue/number,date (month.day/season),year,publisher,publisher location,subjects
britishj,fla-tago-jjw1-0006-001.tiff,16,16-17,THE DILEMMA OF ASIA,,,,"Rai, Lajpat",The Independent,88,,10.02,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0006-002.tiff,17,16-17,THE DILEMMA OF ASIA,,,,"Rai, Lajpat",The Independent,88,,10.02,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0007-001.tiff,472,472,THE NEW BOOKS,INDIA'S LAUREATE,,,,The Independent,82,,06.14,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0008-001.tiff,449,449,Sedition in India,,,,,The Independent,81,,03.29,1915,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0009-001.tiff,3,3,FORCAST FOR NOVEMBER,,,,,Good Housekeeping,63,,10.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0010-001.tiff,34,34,My Prayer,,,,"Tagore, Rabindranath",Good Housekeeping,63,,10.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0011-001.tiff,35,"35, 112",A POET Out of the EAST,,,,"Seymour, Arthur R. and Mayce F.",,,,,,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0011-002.tiff,112,"35, 112",A POET Out of the EAST,,,,"Seymour, Arthur R. and Mayce F.",,,,,,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0012-001.tiff,53,"53, 186",Togo PROTECTS HER HERO,,,,"Strothmann, F.",Good Housekeeping,63,,10.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0012-002.tiff,186,"53, 186",Togo PROTECTS HER HERO,,,,"Strothmann, F.",Good Housekeeping,63,,10.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-001.tiff,289,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-002.tiff,290,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-003.tiff,291,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-004.tiff,292,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-005.tiff,293,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-006.tiff,294,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-007.tiff,295,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-008.tiff,296,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-009.tiff,297,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-010.tiff,298,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-011.tiff,299,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-012.tiff,300,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0013-013.tiff,301,289-301,NATIONALISM IN THE WEST,,,,"Tagore, Rabindranath",The Atlantic Monthly,119,3,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0014-001.tiff,856,856-858,INDIA'S MESSAGE TO JAPAN,AN ADDRESS AT THE UNIVERSITY OF TOKYO BY SIR RABINDRANATH TAGORE,SPECIAL CORRESPONDENCE,,E. R. S.,The Outlook,113,,08.09,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0014-002.tiff,857,856-858,INDIA'S MESSAGE TO JAPAN,AN ADDRESS AT THE UNIVERSITY OF TOKYO BY SIR RABINDRANATH TAGORE,SPECIAL CORRESPONDENCE,,E. R. S.,The Outlook,113,,08.09,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0014-003.tiff,858,856-858,INDIA'S MESSAGE TO JAPAN,AN ADDRESS AT THE UNIVERSITY OF TOKYO BY SIR RABINDRANATH TAGORE,SPECIAL CORRESPONDENCE,,E. R. S.,The Outlook,113,,08.09,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0015-001.tiff,794,794-797,A VOICE FROM THE EAST,,,,"Abbott, Lyman",The Outlook,114,,12.13,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0015-002.tiff,795,794-797,A VOICE FROM THE EAST,,,,"Abbott, Lyman",The Outlook,114,,12.13,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0015-003.tiff,796,794-797,A VOICE FROM THE EAST,,,,"Abbott, Lyman",The Outlook,114,,12.13,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0015-004.tiff,797,794-797,A VOICE FROM THE EAST,,,,"Abbott, Lyman",The Outlook,114,,12.13,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0016-001.tiff,,,SIR RABINDRANATH TAGORE,,,,,The Outlook,114,,12.13,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0017-001.tiff,912,912-913,HERE AND NOW,,,,,The Outlook,109,,04.21,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0017-002.tiff,913,912-913,HERE AND NOW,,,,,The Outlook,109,,04.21,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0018-001.tiff,9,"9, 48",MY PARTING WISH for THE WOMEN OF AMERICA,,,,"Tagore, Rabindranath",The Ladies' Home Journal,34,,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0018-002.tiff,48,"9, 48",MY PARTING WISH for THE WOMEN OF AMERICA,,,,"Tagore, Rabindranath",The Ladies' Home Journal,34,,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0019-001.tiff,85,85,CASUAL COMMENT,,,,,The Dial,61,,08.15,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0020-001.tiff,468,468,,,,,,The Dial,61,,11.30,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0021-001.tiff,269,269-270,The Darkness of Mystical Light,PERSONALITY. By Rabindranath Tagore. (Macmillan Co; $1.35.),,,"Otto, M. C.",The Dial,63,,09.27,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0021-002.tiff,270,269-270,The Darkness of Mystical Light,PERSONALITY. By Rabindranath Tagore. (Macmillan Co; $1.35.),,,"Otto, M. C.",The Dial,63,,09.27,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0022-001.tiff,295,295-296,New Plays and a New Theory,,,,,The Dial,64,,03.28,1918,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0022-002.tiff,296,295-296,New Plays and a New Theory,,,,,The Dial,64,,03.28,1918,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0023-001.tiff,40,40,"Tagore, Rabindranath. Personality. Pp. 220. New York: The Macmillan Company. 1917. $1.35.",,,,,The Literary Digest,56,,01.12,1918,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0024-001.tiff,50,50,Rust Finds No Weak Spots in Armco Iron,,,,,The Literary Digest,55,,09.22,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0025-001.tiff,26,26,LETTERS AND ART,ANOTHER TAGORE,,,,The Literary Digest,55,,11.17,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0026-001.tiff,340,340-341,HOW TAGORE FOUND US,,,,,The Literary Digest,54,,02.10,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0026-002.tiff,341,340-341,HOW TAGORE FOUND US,,,,,The Literary Digest,54,,02.10,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0027-001.tiff,567,567,"Tagore, Rabindranath. The Hungry Stones and Other Stories. Pp. 271. Translated from the original Bengali. New York: The Macmillan Company. $1.25. Postage, 10 cents.",,,,,The Literary Digest,54,,03.03,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0028-001.tiff,1408,1408,A NATION OF CRUST-THROWERS,,,,,The Literary Digest,54,,05.12,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0029-001.tiff,2008,2008,"Tagore, Sir Rabindranath. My Reminiscences. Pp.[sic]. New York: The Macmillan Company. $1.50. Postage, 12 cents.",,,,,The Literary Digest,54,,06.30,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0030-001.tiff,251,251-252,THE EAST ADMONISHES THE EAST,,,,,The Literary Digest,53,,07.29,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0030-002.tiff,252,251-252,THE EAST ADMONISHES THE EAST,,,,,The Literary Digest,53,,07.29,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0031-001.tiff,1186,1186,THANKSGIVING,,,,"Tagore, Rabindranath",The Literary Digest,53,,11.04,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0032-001.tiff,352,352,"AN ATTACK OF THE TAGORE ""CRAZE""",,,,,The Literary Digest,51,,08.21,1915,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0033-001.tiff,506,506-507,Rabindranath Tagore,,,,"More, Paul E.",The Nation,103,2683,11.30,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0033-002.tiff,507,506-507,Rabindranath Tagore,,,,"More, Paul E.",The Nation,103,2683,11.30,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0034-001.tiff,244,244-251,RABINDRANATH TAGORE DISCOVERS AMERICA,,,,"Millard, Bailey",The Bookman,44,,11.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0034-002.tiff,245,244-251,RABINDRANATH TAGORE DISCOVERS AMERICA,,,,"Millard, Bailey",The Bookman,44,,11.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0034-003.tiff,246,244-251,RABINDRANATH TAGORE DISCOVERS AMERICA,,,,"Millard, Bailey",The Bookman,44,,11.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0034-004.tiff,247,244-251,RABINDRANATH TAGORE DISCOVERS AMERICA,,,,"Millard, Bailey",The Bookman,44,,11.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0034-005.tiff,248,244-251,RABINDRANATH TAGORE DISCOVERS AMERICA,,,,"Millard, Bailey",The Bookman,44,,11.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0034-006.tiff,249,244-251,RABINDRANATH TAGORE DISCOVERS AMERICA,,,,"Millard, Bailey",The Bookman,44,,11.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0034-007.tiff,250,244-251,RABINDRANATH TAGORE DISCOVERS AMERICA,,,,"Millard, Bailey",The Bookman,44,,11.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0034-008.tiff,251,244-251,RABINDRANATH TAGORE DISCOVERS AMERICA,,,,"Millard, Bailey",The Bookman,44,,11.00,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0035-001.tiff,73,73-78,THE RELIGION OF RABINDRANATH TAGORE,,,,"Holmes, John Haynes",The Bookman,45,,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0035-002.tif,74,73-78,THE RELIGION OF RABINDRANATH TAGORE,,,,"Holmes, John Haynes",The Bookman,45,,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0035-003.tiff,75,73-78,THE RELIGION OF RABINDRANATH TAGORE,,,,"Holmes, John Haynes",The Bookman,45,,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0035-004.tiff,76,73-78,THE RELIGION OF RABINDRANATH TAGORE,,,,"Holmes, John Haynes",The Bookman,45,,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0035-005.tiff,77,73-78,THE RELIGION OF RABINDRANATH TAGORE,,,,"Holmes, John Haynes",The Bookman,45,,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0035-006.tiff,78,73-78,THE RELIGION OF RABINDRANATH TAGORE,,,,"Holmes, John Haynes",The Bookman,45,,03.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0036-001.tiff,525,525,The Masque of Poets as Seen by William Rose Benet,,,,,The Bookman,45,,07.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0037-001.tiff,ii,ii,New Books By SIR RABINDRANATH TAGORE,,,,,The New Republic,9,,11.18,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0038-001.tiff,iv,iv,THE COMPLETE WORKS OF SIR RABINDRANATH TAGORE,,,,,The New Republic,9,,11.25,1916,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0039-001.tiff,iv,iv,NEW BOOKS ON TOPICS OF THE TIMES,,,,,The New Republic,10,,02.24,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0040-001.tiff,268,268-269,TAGORE'S PARTING MESSAGE TO THE WOMEN OF AMERICA,,,,,Current Opinion,62,,04.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0040-002.tiff,269,268-269,TAGORE'S PARTING MESSAGE TO THE WOMEN OF AMERICA,,,,,Current Opinion,62,,04.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0041-001.tiff,115,115-116,TAGORE'S WRITINGS AS A TRAVESTY OF THE ANCIENT HINDU SCRIPTURE,,,,,Current Opinion,62,,02.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0041-002.tiff,116,115-116,TAGORE'S WRITINGS AS A TRAVESTY OF THE ANCIENT HINDU SCRIPTURE,,,,,Current Opinion,62,,02.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0042-001.tiff,IV,IV,IVORY SOAP,,,,,Current Opinion,63,,07.00,1917,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0043-001.tiff,125,"125-126, 133-134",A SYMBOL OF DEATH,THE SKELETON - A STORY BY TAGORE,,,,Current Opinion,65,,08.00,1918,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0043-002.tiff,126,"125-126, 133-134",A SYMBOL OF DEATH,THE SKELETON - A STORY BY TAGORE,,,,Current Opinion,65,,08.00,1918,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0043-003.tiff,133,"125-126, 133-134",A SYMBOL OF DEATH,THE SKELETON - A STORY BY TAGORE,,,,Current Opinion,65,,08.00,1918,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0043-004.tiff,134,"125-126, 133-134",A SYMBOL OF DEATH,THE SKELETON - A STORY BY TAGORE,,,,Current Opinion,65,,08.00,1918,,,Rabindranath Tagore
britishj,fla-tago-jjw1-0044-001.tiff,iv,iv,Two New Books by RABINDRANATH TAGORE,,,,,The New Republic,9,,11.04,1916,,,Rabindranath Tagore
britishj,fla-well-jjw1-0001-001.tiff,182,182,THE NEW BOOKS,Joan and Peter,,,,The Independent,96,,,,,,Herbert George Wells
britishj,fla-well-jjw1-0002-001.tiff,64,64,THE NEW BOOKS,The Fourth Year,,,,The Independent,95,,,,,,Herbert George Wells
britishj,fla-well-jjw1-0003-001.tiff,370,370,The Soul of a Bishop,,,,,The Independent,93,,03.02,1918,,,Herbert George Wells
britishj,fla-well-jjw1-0004-001.tiff,301,301,The New Books,A Democratic Deity,,,,The Independent,92,,11.10,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0005-001.tiff,207,207,GOD AND MR. WELLS,,,,,The Independent,92,,11.03,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0006-001.tiff,303,303,"The title of Mr. H. G. Wells' new book is God, The Invisible King",,,,,The Independent,90,,05.12,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0007-001.tiff,title page,title page,The Independent,AS THE WORLD LIVES ON By H. G. WELLS,,,,The Independent,89,,01.08,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0008-001.tiff,56,56-60,AS THE WORLD LIVES ON,,,,"Wells, H. G.",The Independent,89,,01.08,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0008-002.tiff,57,56-60,AS THE WORLD LIVES ON,,,,"Wells, H. G.",The Independent,89,,01.08,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0008-003.tiff,58,56-60,AS THE WORLD LIVES ON,,,,"Wells, H. G.",The Independent,89,,01.08,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0008-004.tiff,59,56-60,AS THE WORLD LIVES ON,,,,"Wells, H. G.",The Independent,89,,01.08,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0008-005.tiff,60,56-60,AS THE WORLD LIVES ON,,,,"Wells, H. G.",The Independent,89,,01.08,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0009-001.tiff,398,398,THE NEW BOOKS,THREE CONTEMPORARY NOVELISTS,,,,The Independent,83,,,,,,Herbert George Wells
britishj,fla-well-jjw1-0010-001.tiff,70,70,THE NEW BOOKS,THE SUPERMAN AND WELLS,,,,The Independent,,,,,,,Herbert George Wells
britishj,fla-well-jjw1-0011-001.tiff,457,457-460,KNOLL PAPERS,WHAT IS COMING?,,,"Abbott, Lyman",The Outlook,113,,06.28,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0011-002.tiff,458,457-460,KNOLL PAPERS,WHAT IS COMING?,,,"Abbott, Lyman",The Outlook,113,,06.28,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0011-003.tiff,459,457-460,KNOLL PAPERS,WHAT IS COMING?,,,"Abbott, Lyman",The Outlook,113,,06.28,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0011-004.tiff,460,457-460,KNOLL PAPERS,WHAT IS COMING?,,,"Abbott, Lyman",The Outlook,113,,06.28,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0012-001.tiff,569,569-571,THE NOVEL AND A FEW NOVELS,SECOND NOTICE,,,,The Outlook,114,,11.08,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0012-002.tif,570,569-571,THE NOVEL AND A FEW NOVELS,SECOND NOTICE,,,,The Outlook,114,,11.08,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0012-003.tiff,571,569-571,THE NOVEL AND A FEW NOVELS,SECOND NOTICE,,,,The Outlook,114,,11.08,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0013-001.tiff,411,411-412,H. G. WELLS ON HOLLAND,,,,,The Outlook,109,,02.24,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0013-002.tiff,412,411-412,H. G. WELLS ON HOLLAND,,,,,The Outlook,109,,02.24,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0014-001.tiff,24,24,The God of This New Age,,,,"Wells, H. G.",The Ladies' Home Journal,34,,10.00,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0015-001.tiff,18,18,Mrs. Redding Sees it Through,,,,"Richmond, Grace S.",The Ladies' Home Journal,18,,10.00,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0016-001.tiff,10,"10, 59-62",The Woman and the Wr,What it Has Already Meant and What it Will Mean,A Remarkable Article,,"Wells, H. G.",The Ladies' Home Journal,33,,06.00,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0016-002.tiff,59,"10, 59-62",The Woman and the Wr,What it Has Already Meant and What it Will Mean,A Remarkable Article,,"Wells, H. G.",The Ladies' Home Journal,33,,06.00,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0016-003.tiff,60,"10, 59-62",The Woman and the Wr,What it Has Already Meant and What it Will Mean,A Remarkable Article,,"Wells, H. G.",The Ladies' Home Journal,33,,06.00,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0016-004.tiff,61,"10, 59-62",The Woman and the Wr,What it Has Already Meant and What it Will Mean,A Remarkable Article,,"Wells, H. G.",The Ladies' Home Journal,33,,06.00,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0016-005.tiff,62,"10, 59-62",The Woman and the Wr,What it Has Already Meant and What it Will Mean,A Remarkable Article,,"Wells, H. G.",The Ladies' Home Journal,33,,06.00,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0017-001.tiff,302,302,"""A Wonderful Book""",,,,,The Dial,59,,10.14,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0018-001.tiff,421,421-423,RECENT FICTION,,,,"Hale, Edward E.",The Dial,59,,11.11,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0018-002.tiff,422,421-423,RECENT FICTION,,,,"Hale, Edward E.",The Dial,59,,11.11,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0018-003.tiff,423,421-423,RECENT FICTION,,,,"Hale, Edward E.",The Dial,59,,11.11,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0019-001.tiff,32,32-33,BRIEFS OF NEW BOOKS.,Critical estimates of Mr. Bennett and Mr. Wells,,,,The Dial,60,,01.06,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0019-002.tiff,33,32-33,BRIEFS OF NEW BOOKS.,Critical estimates of Mr. Bennett and Mr. Wells,,,,The Dial,60,,01.06,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0020-001.tiff,53,53-54,The New Books,THE EUROPE OF TO-MORROW,,,"Cockerell, T. D. A.",The Dial,61,,07.15,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0020-002.tiff,54,53-54,The New Books,THE EUROPE OF TO-MORROW,,,"Cockerell, T. D. A.",The Dial,61,,07.15,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0021-001.tiff,314,314-315,,,,,"Hale, Edward E.",The Dial,61,,10.19,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0021-002.tiff,315,314-315,,,,,"Hale, Edward E.",The Dial,61,,10.19,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0022-001.tiff,445,445,BRIEFS OF NEW BOOKS.,"ITALY, FRANCE AND BRITAIN AT WAR. By H. G. Wells. Macmillan; $1.50.",,,,The Dial,62,,05.17,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0023-001.tiff,13,13-15,Mr. Britling Sees Spooks,"GOD, THE INVISIBLE KING. By H. G. Wells. (Macmillan Co.; $1.25.)",,,"Macy, John",The Dial,63,,06.28,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0023-002.tiff,14,13-15,Mr. Britling Sees Spooks,"GOD, THE INVISIBLE KING. By H. G. Wells. (Macmillan Co.; $1.25.)",,,"Macy, John",The Dial,63,,06.28,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0023-003.tiff,15,13-15,Mr. Britling Sees Spooks,"GOD, THE INVISIBLE KING. By H. G. Wells. (Macmillan Co.; $1.25.)",,,"Macy, John",The Dial,63,,06.28,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0024-001.tiff,402,402,NOTES ON NEW FICTION,,,,,The Dial,63,,10.25,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0025-001.tiff,40,40,REVIEWS OF NEW BOOKS,FICTION OF RECENT MONTHS,"Wells, H. G. Joan and Peter. The Story of an Education. Pp. 594. New York: The Macmillan Company. $1.75.",,,The Literary Digest,59,,11.02,1918,,,Herbert George Wells
britishj,fla-well-jjw1-0026-001.tiff,29,29,HUMORING MR. WELLS,,,,,The Literary Digest,55,,10.20,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0027-001.tiff,344,344,"MR. WELLS ""SEES IT THROUGH""",,,,,The Literary Digest,54,,02.10,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0028-001.tiff,1596,1596,MR. WELLS NEW BROOM,,,,,The Literary Digest,54,,05.26,1917,,,Herbert George Wells
britishj,fla-well-jjw1-0029-001.tiff,924,924-925,FIGHTING WITH LIQUID FIRE,,,,,The Literary Digest,52,,04.01,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0029-002.tiff,925,924-925,FIGHTING WITH LIQUID FIRE,,,,,The Literary Digest,52,,04.01,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0030-001.tiff,1341,1341-1342,"Wells, H. G. Mr. Britling Sees It Through. Pp. 443. New York: The Macmillan Company. $1.50. Postage, 12 cents.",,,,,The Literary Digest,53,,11.18,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0030-002.tiff,1342,1341-1342,"Wells, H. G. Mr. Britling Sees It Through. Pp. 443. New York: The Macmillan Company. $1.50. Postage, 12 cents.",,,,,The Literary Digest,53,,11.18,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0031-001.tiff,1344,1344,"Wells, H. G. What is Coming? A European Forecast. Pp. 294. New York: The Macmillan Company. $1.50 net. Postage, 12 cents.",,,,,The Literary Digest,53,,11.18,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0032-001.tiff,1539,1539-1540,THE FIGHTING ARTISTS,,,,,The Literary Digest,53,,12.09,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0032-002.tiff,1540,1539-1540,THE FIGHTING ARTISTS,,,,,The Literary Digest,53,,12.09,1916,,,Herbert George Wells
britishj,fla-well-jjw1-0033-001.tiff,11,11,ENGLISH FEAR OF INVASION,,,,,The Literary Digest,50,,04.03,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0034-001.tiff,753,753,THE PSYCHOLOGY OF INVASION,,,,,The Literary Digest,50,,04.03,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0035-001.tiff,886,886,"Wells, H. G. Bealby (A Holiday). Pp. 291. New York: The Macmillan Company. $1.35.",,,,,The Literary Digest,50,,04.17,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0036-001.tiff,298,298-299,DEMOCRACY IN THE FINING-POT,,,,,The Literary Digest,51,,08.14,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0036-002.tiff,299,298-299,DEMOCRACY IN THE FINING-POT,,,,,The Literary Digest,51,,08.14,1915,,,Herbert George Wells
britishj,fla-well-jjw1-0037-001.tiff,848,848,"Wells, H. G. The Research Magnificent. Pp. 460. New York: The Macmillan Company. 1915. $1.35.",,,,,The Literary Digest,51,,10.16,1915,,,Herbert George Wells
